||{ITEM:3c}を使った！{NL}４つ目のバリアが解けたぞ！{BP}{END}|Used {ITEM:3c}!{NL}Seal 4 lifted!{BP}{END}
||{ITEM:3c}を使った！{NL}バリアが全部解けてアイドルを{NL}取れるようになったぞ！{BP}{END}|Used {ITEM:3c}!{NL}Last seal lifted, you can get{NL}the idol!{BP}{END}
||だみー{BP}{END}|N/A{BP}{END}
0x4b9390|3|爆弾があるので、危なくて{NL}トロッコを動かすことが{NL}できない…{BP}{END}|A bomb! I can't move the cart{ELLIPSIS}{BP}{END}
||危ないからトロッコの上に{NL}のっているものをどかそう…{BP}{END}|It's risky, I'll move what's on top{ELLIPSIS}{BP}{END}
||だみー{BP}{END}|N/A{BP}{END}
0x4d0dfc|6|爆弾があるので、危なくて{NL}トロッコを動かすことが{NL}できない…{BP}{END}|A bomb! I can't move the cart{ELLIPSIS}{BP}{END}
||危ないからトロッコの上に{NL}のっているものをどかそう…{BP}{END}|It's risky, I'll move what's on top{ELLIPSIS}{BP}{END}
||壁に風景画がかけてある。{NL}ん？{NL}どこかで見たような風景だな…{BP}{END}|This mural rings a bell{ELLIPSIS}{BP}{END}
||壁の風景画が変わった。{NL}滝壺に何かが現れたようだ…{BP}{END}|The mural changed, there's{NL}something in the pool now{ELLIPSIS}{BP}{END}
||扉には鍵がかかっている…{BP}{END}|It's locked{ELLIPSIS}{BP}{END}
||ん？{NL}この壁何か変だぞ…{BP}{END}|An odd wall{ELLIPSIS}{BP}{END}
0x4e6074|5|かんばんに{NL}『エネルギー中継所』と、{NL}書いてある。{BP}{f5}ここにクイントさんが言っていた{NL}牢獄にエネルギーを送っている{NL}中継機があるに違いない。{BP}{END}|"Power Plant"{BP}{f5}Quint said something here powersthe jail.{BP}{END}
||爆弾があるので、危なくて{NL}トロッコを動かすことが{NL}できない…{BP}{END}|A bomb! I can't move the cart{ELLIPSIS}{BP}{END}
||危ないからトロッコの上に{NL}のっているものをどかそう…{BP}{END}|It's risky, I'll move what's on top{ELLIPSIS}{BP}{END}
||扉に何かをはめ込むための{NL}くぼみがある。{NL}扉は開かない…{BP}{END}|It's locked, but there's a slot{ELLIPSIS}{BP}{END}
||『エネルギー中継所』{BP}{END}|"Power Plant"{BP}{END}
0x4fe5c8|5|これがエネルギー中継機か…{BP}{END}|A generator{ELLIPSIS}{BP}{END}
||扉に何かをはめ込むための{NL}くぼみがある。{NL}扉は開かない…{BP}{END}|It's locked, but there's a slot{ELLIPSIS}{BP}{END}
||何かの部品だろうか？{NL}大きなうでやあしにも見える…{BP}{END}|A spare part? It resembles a bigarm{ELLIPSIS}{BP}{END}
||これはサーペントの壁画だ。{NL}グディア族は恐ろしい怪物を{NL}呼び出そうとしている…{BP}{END}|A mural of the snake the Gudiansare trying to summon{ELLIPSIS}{BP}{END}
||{COLOUR:WHITE}　　　　　　　！{END}|{COLOUR:WHITE}!{END}
0x50d348|4|命の泉からわき出る{NL}命の水を飲んだ！{BP}{f5}持っていた{ITEM:00}に命の水が{NL}注ぎ込まれた！{BP}{END}|You drank from the life spring!{NL}All {ITEM:00}{COLOUR:BLUE}s{COLOUR:WHITE} filled!{BP}{END}
||命の泉からわき出る{NL}命の水を飲んだ！{BP}{END}|You drank from the life spring!{BP}{END}
||命の泉がかれてしまっている。{NL}命の泉からわき出る{NL}命の水を飲めば、{NL}元気がでるのに…{BP}{f5}{ITEM:45}を使えば、命の泉を{NL}利用できるようになるぞ。{BP}{f5}{ITEM:45}はモンスターが{NL}持っている。{BP}{END}|The life spring could heal me ifit wasn't dry{ELLIPSIS}{BP}{f5}Foes drop {ITEM:45}{COLOUR:BLUE}s{COLOUR:WHITE} that fill{NL}springs.{BP}{END}
||{ITEM:45}を使った！{NL}命の泉がわいてきたぞ！{BP}{END}|Used {ITEM:45}!{NL}Life spring filled!{BP}{END}
0x51c860|1|溶岩が流れ出ている。{NL}すごく熱い…{BP}{END}|The lava is too hot!{BP}{END}
0x5293d4|15|シャッターの向こうにレリーフが{NL}置いてある。{NL}シャッターは開かない…{BP}{END}|There's a carving behind the{NL}shutter, but it won't open{ELLIPSIS}{BP}{END}
||{ITEM:ff}を手に入れた！{BP}{END}|Found {ITEM:ff}!{BP}{END}
||ここに置いてあったアイドルは{NL}もう手に入れたぞ。{BP}{END}|I already got the idol.{BP}{END}
||アイドルが置いてあるけど、{NL}５つのバリアがはられているので{NL}アイドルが取れない…{BP}{f5}{ITEM:3c}を使えば、バリアを{NL}１つ消すことができるぞ。{BP}{END}|The idol is behind 5 of those{NL}seals{ELLIPSIS}{BP}{f5}An {ITEM:3c} would lift one.{BP}{END}
||アイドルが置いてあるけど、{NL}４つのバリアがはられているので{NL}アイドルが取れない…{BP}{f5}{ITEM:3c}を使えば、バリアを{NL}１つ消すことができるぞ。{BP}{END}|The idol is behind 4 of those{NL}seals{ELLIPSIS}{BP}{f5}An {ITEM:3c} would lift one.{BP}{END}
||アイドルが置いてあるけど、{NL}３つのバリアがはられているので{NL}アイドルが取れない…{BP}{f5}{ITEM:3c}を使えば、バリアを{NL}１つ消すことができるぞ。{BP}{END}|The idol is behind 3 of those{NL}seals{ELLIPSIS}{BP}{f5}An {ITEM:3c} would lift one.{BP}{END}
||アイドルが置いてあるけど、{NL}２つのバリアがはられているので{NL}アイドルが取れない…{BP}{f5}{ITEM:3c}を使えば、バリアを{NL}１つ消すことができるぞ。{BP}{END}|The idol is behind 2 of those{NL}seals{ELLIPSIS}{BP}{f5}An {ITEM:3c} would lift one.{BP}{END}
||アイドルが置いてあるけど、{NL}バリアがはられているので{NL}アイドルが取れない…{BP}{f5}{ITEM:3c}を使えば、バリアを{NL}消すことができるぞ。{BP}{END}|The idol is behind one last{NL}seal{ELLIPSIS}{BP}{f5}An {ITEM:3c} would lift it.{BP}{END}
||{ITEM:ff}を手に入れた！{BP}{END}|Found {ITEM:ff}!{BP}{END}
||ここにある箱失いし時は、{NL}再びここを訪れるがよい。{BP}{END}|Return here if you lose the box.{BP}{END}
||{ITEM:3c}を使った！{NL}１つ目のバリアが解けたぞ！{BP}{END}|Used {ITEM:3c}!{NL}Seal 1 lifted!{BP}{END}
||{ITEM:3c}を使った！{NL}２つ目のバリアが解けたぞ！{BP}{END}|Used {ITEM:3c}!{NL}Seal 2 lifted!{BP}{END}
||{ITEM:3c}を使った！{NL}３つ目のバリアが解けたぞ！{BP}{END}|Used {ITEM:3c}!{NL}Seal 3 lifted!{BP}{END}
||{ITEM:3c}を使った！{NL}４つ目のバリアが解けたぞ！{BP}{END}|Used {ITEM:3c}!{NL}Seal 4 lifted!{BP}{END}
||{ITEM:3c}を使った！{NL}バリアが全部解けてアイドルを{NL}取れるようになったぞ！{BP}{END}|Used {ITEM:3c}!{NL}Last seal lifted, you can get{NL}the idol!{BP}{END}
0x53fbfc|3|{ITEM:ff}を手に入れた！{NL}パチンコの弾に使えるぞ。{BP}{END}|Found {ITEM:ff}!{NL}Use them with the slingshot.{BP}{END}
||アイテムが置いてあるけど、{NL}バリアがはられているので{NL}アイテムが取れない。{BP}{f5}{ITEM:44}を使えば、バリアが{NL}消えて、アイテムを取ることが{NL}できるようになるぞ。{BP}{f5}{ITEM:44}はモンスターが{NL}持っている。{BP}{END}|Item is sealed.{BP}{f5}Foes drop {ITEM:44}{COLOUR:BLUE}s{COLOUR:WHITE} to lift{NL}seals and take items.{BP}{END}
||{ITEM:44}を使った！{NL}バリアが解けてアイテムを{NL}取れるようになったぞ！{BP}{END}|Used {ITEM:44}!{NL}Seal lifted, you can get the{NL}item!{BP}{END}
0x55de60|5|リフトのコントロールパネルだ。{NL}基板が抜き取られているので、{NL}動かせないようだ…{BP}{END}|The cable car control needs a{NL}circuit{ELLIPSIS}{BP}{END}
||リフトのコントロールパネルだ。{BP}{END}|The cable car control.{BP}{END}
||ん？{NL}こちらのリフトは動かないようだ…{BP}{END}|The cable car doesn't work{ELLIPSIS}{BP}{END}
||下の黒き箱失いし時は、{NL}再びここを訪れるがよい。{BP}{END}|Return here if you lose the box.{BP}{END}
||『注意！』{NL}ルート上に壊れたリフトがあり、{NL}通行できないので、神殿行きの{NL}ルートは廃止されました。{BP}{END}|NOTICE{NL}Cable car broken, road to templeis closed.{BP}{END}
0x572e64|3|{ITEM:ff}を手に入れた！{BP}{END}|Found {ITEM:ff}!{BP}{END}
||アイテムが置いてあるけど、{NL}バリアがはられているので{NL}アイテムが取れない。{BP}{f5}{ITEM:44}を使えば、バリアが{NL}消えて、アイテムを取ることが{NL}できるようになるぞ。{BP}{f5}{ITEM:44}はモンスターが{NL}持っている。{BP}{END}|Item is sealed.{BP}{f5}Foes drop {ITEM:44}{COLOUR:BLUE}s{COLOUR:WHITE} to lift{NL}seals and take items.{BP}{END}
||{ITEM:44}を使った！{NL}バリアが解けてアイテムを{NL}取れるようになったぞ！{BP}{END}|Used {ITEM:44}!{NL}Seal lifted, you can get the{NL}item!{BP}{END}
0x58dec4|6|シャッターの向こうにレリーフが{NL}置いてある。{NL}シャッターは開かない…{BP}{END}|There's a carving behind the{NL}shutter, but it won't open{ELLIPSIS}{BP}{END}
||{ITEM:ff}を手に入れた！{BP}{END}|Found {ITEM:ff}!{BP}{END}
||『緊急用シールド保管庫』{BP}{END}|"Shield Storage"{BP}{END}
||扉には鍵がかかっている…{BP}{END}|Locked{ELLIPSIS}{BP}{END}
||下の白き箱失いし時は、{NL}再びここを訪れるがよい。{BP}{END}|Return here if you lose the box.{BP}{END}
||ん？{NL}この壁何か変だぞ…{BP}{END}|An odd wall{ELLIPSIS}{BP}{END}
0x59fb5c|12|扉に何かをはめ込むための{NL}くぼみが２つある。{NL}扉は開かない…{BP}{END}|It's a locked door with two{NL}recesses{ELLIPSIS}{BP}{END}
||青年のレリーフが{NL}セットされている。{BP}{END}|A relief of a young man.{BP}{END}
||乙女のレリーフが{NL}セットされている。{BP}{END}|A relief of a maid.{BP}{END}
||命の泉からわき出る{NL}命の水を飲んだ！{BP}{f5}持っていた{ITEM:00}に命の水が{NL}注ぎ込まれた！{BP}{END}|You drank from the life spring!{NL}All {ITEM:00}{COLOUR:BLUE}s{COLOUR:WHITE} filled!{BP}{END}
||命の泉からわき出る{NL}命の水を飲んだ！{BP}{END}|You drank from the life spring!{BP}{END}
||命の泉がかれてしまっている。{NL}命の泉からわき出る{NL}命の水を飲めば、{NL}元気がでるのに…{BP}{f5}{ITEM:45}を使えば、命の泉を{NL}利用できるようになるぞ。{BP}{f5}{ITEM:45}はモンスターが{NL}持っている。{BP}{END}|The life spring could heal me ifit wasn't dry{ELLIPSIS}{BP}{f5}Foes drop {ITEM:45}{COLOUR:BLUE}s{COLOUR:WHITE} that fill{NL}springs.{BP}{END}
||大きなパイプオルガンだ…{BP}{END}|It's a huge pipe organ{ELLIPSIS}{BP}{END}
||{ITEM:ff}を手に入れた！{BP}{END}|Found {ITEM:ff}!{BP}{END}
||{ITEM:ff}を、{NL}手に入れた！{NL}中に命の水を入れて持ち運ぶ{NL}ことができるぞ。{BP}{END}|Found {ITEM:ff}!{NL}Use it to store life water.{BP}{END}
||はまらない…{BP}{END}|It doesn't fit{ELLIPSIS}{BP}{END}
||はまらない…{BP}{END}|It doesn't fit{ELLIPSIS}{BP}{END}
||{ITEM:45}を使った！{NL}命の泉がわいてきたぞ！{BP}{END}|Used {ITEM:45}!{NL}Life spring filled!{BP}{END}
0x5b7920|22|これは日食の経過を調べる{NL}機械のようだ…{BP}{END}|This seems to be for tracking a{NL}solar eclipse{ELLIPSIS}{BP}{END}
||おじさんは気を失ってしまった{NL}ようだ…{NL}先を急ごう！{BP}{END}|I think Pops fainted, I need{NL}to hurry!{BP}{END}
||おじさんがいない…{NL}心配だけど時間がない。{NL}先を急ごう！{BP}{END}|Pops is gone{ELLIPSIS} I'm worried, but Ineed to go on!{BP}{END}
||{COLOUR:WHITE}　　　　クイントさん！！{END}|{COLOUR:WHITE}Mr. Quint!{END}
||{f5}　　　　ボーズ、{NL}　　　　やっと来たか…{END}|{f5}You made it, kid{ELLIPSIS}{END}
||{f5}　　　　　大丈夫！？{END}|{f5}Are you OK?!{END}
||{f5}　　　大丈夫…と、言いたい{NL}　　　ところだが…{END}|{f5}I wish, but{ELLIPSIS}{END}
||{f5}　　　　しっかりしてよ！{END}|{f5}Hang in there!{END}
||{f5}　　　　ボーズ、よく聞け{NL}　　　　…俺はもうダメだ{END}|{f5}Listen, kid{ELLIPSIS} I'm done for.{END}
||{f5}　俺の代わりに…やつらの企みを{NL}　阻止してくれ…{END}|{f5}Stop them for me{ELLIPSIS}{END}
||{f5}　　　　何言ってんだよ！{END}|{f5}Don't say that!{END}
||{f5}　僕はボーズかもしれないけど{NL}　ここまでやってきた{END}|{f5}I'm just a kid and I made it{NL}this far{ELLIPSIS}{END}
||{f5}　　　　　おじさんは{NL}　　　　　戦士でしょ！{END}|{f5}But you're a warrior, Pops!{END}
||{f5}　　　　　…そうだな{END}|{f5}Yeah{ELLIPSIS}{END}
||{f5}　しばらく休んだら、お前の後を{NL}　追っていく{END}|{f5}Let me rest a bit and I'll{NL}follow you.{END}
||{f5}　　　　　　さぁ、{END}|{f5}Now{ELLIPSIS}{END}
||{f5}　　　　　　行け！{END}|{f5}Go!{END}
||{f5}　　　うん、きっとだよ{END}|{f5}Yeah!{END}
||{f5}　　　　　　ボーズ！{END}|{f5}Kid!{END}
||{f5}　　　気をつけて行けよ…{END}|{f5}Take care{ELLIPSIS}{END}
||{f5}　　　　　おじさんもね{END}|{f5}You too, Pops.{END}
||{f5}　　　おじさんじゃねぇ、{NL}　　　クイントだ…{END}|{f5}No, not Pops{ELLIPSIS} Quint.{END}
0x5d72b0|56|{COLOUR:WHITE}　　　　　ダレダァ！{END}|{COLOUR:WHITE}Who's there?!{END}
||{f5}　　　　　　　！{END}|{f5}!{END}
||{f5}　　　　どうしたボーズ{END}|{f5}What is it, kid?{END}
||{f5}　おどろいて、声も出ねぇか？{END}|{f5}Cat got your tongue?{END}
||{f5}　　あいかわらずやることが{NL}　　ハデだなぁ、エドル{END}|{f5}Always so flashy, Edol.{END}
||{f5}　　　何言ってるんだい、{NL}　　　クイント{END}|{f5}What do you mean?{END}
||{f5}　お前がやってたら、グディアの{NL}　所までひびきわたってるよ{END}|{f5}Even Gudia must have heard you!{END}
||{f5}そうか、やつらここで日食の時期を{NL}計算してたって訳か…{END}|{f5}So that's how they timed the{NL}solar eclipse{ELLIPSIS}{END}
||{f5}　　さあ、行くぞ　ここで油を{NL}　　売っているヒマはない{END}|{f5}Let's go, there's no time to{NL}waste.{END}
||{f5}　　おいボーズ、{NL}　　ここで何をしてたんだ？{END}|{f5}What are you doing here, kid?{END}
||{f5}　　僕、気がついたらここに{NL}　　迷い込んじゃって…{END}|{f5}I ended up here by accident{ELLIPSIS}{END}
||{f5}　この先は危険だ、連れていく{NL}　訳にはいかない{END}|{f5}You can't go further, it's{NL}risky.{END}
||{f5}　　　ボウヤはここに隠れて{NL}　　　いなさい{END}|{f5}Hide in here, boy.{END}
||{f5}　　エドルの言うことは聞いて{NL}　　おいた方がいいぞ、{END}|{f5}Do what he says, kid{ELLIPSIS}{END}
||{f5}　　　でなきゃ、ガブッと{NL}　　　食われちまう{END}|{f5}or he'll eat you!{END}
||{f5}　　　　　クイント！{END}|{f5}Quint!{END}
||{f5}　　なぁ、おっかないだろ？{END}|{f5}Scary, huh?{END}
||{f5}　　だから言うことを聞いて{NL}　　ここに隠れてろ{END}|{f5}Do as I say. Hide in here.{END}
||{f5}　　用事がすんだら、むかえに{NL}　　来てやるよ{END}|{f5}I'll come back later.{END}
||{f5}　　…おじさん達、誰なの？{END}|{f5}Who are you guys{ELLIPSIS}?{END}
||{f5}　　俺達は…ちょっと人捜しを{NL}　　してるんだ{END}|{f5}We are{ELLIPSIS} looking for someone.{END}
||{f5}　　　日食が迫ってるぞ、{NL}　　　クイント！{END}|{f5}Quint, the eclipse is near!{END}
||{f5}　　　　じゃあ、ボーズ{NL}　　　　俺達は行くから{END}|{f5}OK, kid. Off we go.{END}
||{f5}　　ここでおとなしくしてろよ{END}|{f5}Stay here and be quiet.{END}
||{f5}　　　　ねぇ、おじさん、{NL}　　　　ここは何なの？{END}|{f5}What is this place, Pops?{END}
||{f5}　　　おじさんじゃねぇ、{NL}　　　クイントだ{END}|{f5}The name's Quint, not "Pops"!{END}
||{f5}　　　ここは、悪魔の遺跡だ{END}|{f5}These are the Demon Ruins.{END}
||{f5}　　　　悪魔の、遺跡…？{END}|{f5}The what{ELLIPSIS}?{END}
||{COLOUR:WHITE}　　　　　ファリデス様{END}|{COLOUR:WHITE}Lord Farides.{END}
||{f5}　　　　　　何だ…{END}|{f5}What{ELLIPSIS}?{END}
||{f5}　計算通り、日食は今日の午後に{NL}　始まる見込みです{END}|{f5}The eclipse will begin this{NL}afternoon as predicted.{END}
||{f5}　　ケルファーの娘もようやく{NL}　　あきらめたとみえて一{END}|{f5}The Kelferi girl has finally{NL}given up.{END}
||{f5}　一今はおとなしくしています{END}|{f5}She's behaving now.{END}
||{f5}　　　全ては、グディア様の{NL}　　　お考えの通り、順調に{END}|{f5}All is going according to Lord{NL}Gudia's plan.{END}
||{f5}　　　　　バカ者！！{END}|{f5}Idiot!{END}
||{f5}　あの娘が、急におとなしく{NL}　なるのは妙だと思わんのか、{END}|{f5}Don't you find it odd that she'ssuddenly docile?{END}
||{f5}　　遺跡内の全ての仕掛けを{NL}　　作動させておけ、{END}|{f5}Activate all the traps.{END}
||{f5}　　　　　　よいな！{END}|{f5}Understood?{END}
||{f5}　　　　はい、{NL}　　　　ファリデス様…{END}|{f5}Yes, Milord{ELLIPSIS}{END}
||{COLOUR:WHITE}　　　　　ファリデス様{END}|{COLOUR:WHITE}Lord Farides.{END}
||{f5}　　　　　　何だ…{END}|{f5}What{ELLIPSIS}?{END}
||{f5}　　　　　ネズミを一匹{NL}　　　　　捕らえました{END}|{f5}We caught an intruder.{END}
||{f5}　　　ケルファーの戦士の{NL}　　　ようです{END}|{f5}A Kelferi warrior.{END}
||{f5}　　　　　　よし…{END}|{f5}Good{ELLIPSIS}{END}
||{f5}　　まだ他にもいるかもしれん{END}|{f5}There may be more.{END}
||{f5}　　警戒態勢をゆるめるな！{END}|{f5}Stay alert!{END}
||{f5}　　　　　　はっ！{END}|{f5}Yes!{END}
||{COLOUR:WHITE}　　　　　ようこそ、{END}|{COLOUR:WHITE}Welcome{ELLIPSIS}{END}
||{f5}　　我らがグディア様の神殿へ{END}|{f5}To Lord Gudia's temple.{END}
||{f5}　まもなく太陽は月におおわれ、{NL}　閣が訪れる…{END}|{f5}Soon the eclipse will begin{ELLIPSIS}{END}
||{f5}日食が起こる時、ケルファーの娘と{NL}水晶の力に呼ばれたサーペントが一{END}|{f5}We'll summon the snake with the{NL}Kelferi girl and the crystal.{END}
||{f5}　　一世界を焼きつくすのだ…{END}|{f5}The world will burn{ELLIPSIS}{END}
||{f5}　　お前の仲間達も死に絶える{NL}　　だろう…{END}|{f5}Your friends will die{ELLIPSIS}{END}
||{f5}　　だが、お前は死なせるには{NL}　　惜しい…{END}|{f5}But you're too good for that{ELLIPSIS}{END}
||{f5}　　　我々の仲間になるのだ{END}|{f5}Join us.{END}
||{f5}　そして、偉大なるグディア様に{NL}　その身をささげるのだ！{END}|{f5}Bow before Lord Gudia!{END}
0x5ea6b4|1|だみー{BP}{END}|N/A{BP}{END}
0x5f8f38|1|『注意！』{NL}現在この塔の内部では{NL}サーペントを呼び出すぎしきの{NL}準備中のため、{BP}{f5}関係者以外、立ち入り禁止です。{BP}{END}|NOTICE:{NL}Preparations for the summoning{NL}are underway.{BP}{f5}Authorized personnel only!{BP}{END}
0x614734|16|扉は開かない…{BP}{END}|It won't open{ELLIPSIS}{BP}{END}
||扉は開かない…{NL}何とかして扉を開けられないかな？{BP}{END}|The door is closed{ELLIPSIS} Is there a{NL}way to open it?{BP}{END}
||扉には鍵がかかっている…{BP}{END}|It's locked{ELLIPSIS}{BP}{END}
||石盤や円盤をセットして{NL}使う機械のようだ…{BP}{END}|It's a machine to read discs andcards{ELLIPSIS}{BP}{END}
||金庫だ。{NL}電子ロックされているので{NL}開かない…{BP}{END}|It's a locked electronic safe{ELLIPSIS}{BP}{END}
||{ITEM:ff}を手に入れた！{NL}ファイル画面で調べてみよう。{BP}{END}|Found {ITEM:ff}!{NL}Check the file screen.{BP}{END}
||金庫の中はからっぽだ…{BP}{END}|The safe is empty{ELLIPSIS}{BP}{END}
||『注意！』{NL}現在この塔の内部では{NL}サーペントを呼び出すぎしきの{NL}準備中のため、{BP}{f5}関係者以外、立ち入り禁止です。{BP}{END}|NOTICE:{NL}Preparations for the summoning{NL}are underway.{BP}{f5}Authorized personnel only.{BP}{END}
||扉は開かない…{NL}何とかして扉を開けられないかな？{BP}{END}|The door is closed{ELLIPSIS} Is there a{NL}way to open it?{BP}{END}
||『電子ロックを解除します。』{BP}{f5}となりの金庫の電子ロックが{NL}解除されたみたいだぞ！{BP}{END}|"Lock opened."{BP}{f5}The electronic lock on the safe{NL}is open now!{BP}{END}
||『この円盤はすでに使用されて{NL}　います。』{BP}{f5}この円盤はもう使うひつようは{NL}ないようだ。{BP}{END}|"Disc already used."{BP}{f5}I don't need to use this disc{NL}again.{BP}{END}
||『１１階へのエレベーターの使用を{NL}　許可します。』{NL}{BP}{f5}この石盤で１階から４階、{NL}１１階のエレベーターを使える{NL}ようになったようだ！{BP}{END}|"Card updated."{BP}{f5}Card can now take the lift to{NL}floors 1-4, and 11!{BP}{END}
||『この石盤のここでの許可はすでに{NL}　おりています。』{BP}{f5}この石盤はもうここで使っていたん{NL}だっけ。{BP}{END}|"Card already used."{BP}{f5}I already used the card here{ELLIPSIS}{BP}{END}
||『この石盤はここでは使用{NL}　できません。』{NL}{BP}{f5}この石盤はここでは使えない{NL}ようだ…{BP}{END}|"Cannot use card here."{BP}{f5}It's the wrong card{ELLIPSIS}{BP}{END}
||『この円盤はここでは使用{NL}　できません。』{BP}{f5}この円盤はここでは使えない{NL}ようだ…{BP}{END}|"Cannot use disc here."{BP}{f5}It's the wrong disc{ELLIPSIS}{BP}{END}
||『この円盤はすでに使用されて{NL}　います。』{BP}{f5}この円盤はもう使うひつようは{NL}ないようだ。{BP}{END}|"Disc already used."{BP}{f5}I don't need to use this disc{NL}again.{BP}{END}
0x62b880|14|石盤や円盤をセットして{NL}使う機械のようだ…{BP}{END}|It's a machine to read discs andcards{ELLIPSIS}{BP}{END}
||金庫だ。{NL}電子ロックされているので{NL}開かない…{BP}{END}|It's a locked electronic safe{ELLIPSIS}{BP}{END}
||{ITEM:ff}を手に入れた！{NL}ファイル画面で調べてみよう。{BP}{END}|Found {ITEM:ff}!{NL}Check the file screen.{BP}{END}
||金庫の中はからっぽだ…{BP}{END}|The safe is empty{ELLIPSIS}{BP}{END}
||青い扉だ。{NL}扉は開かない…{BP}{END}|A blue door. It's closed{ELLIPSIS}{BP}{END}
||赤い扉だ。{NL}扉は開かない…{BP}{END}|A red door. It's closed{ELLIPSIS}{BP}{END}
||黄色い扉だ。{NL}扉は開かない…{BP}{END}|A yellow door. It's closed{ELLIPSIS}{BP}{END}
||『電子ロックを解除します。』{BP}{f5}となりの金庫の電子ロックが{NL}解除されたみたいだぞ！{BP}{END}|"Lock opened."{BP}{f5}The electronic lock on the safe{NL}is open now!{BP}{END}
||『この円盤はすでに使用されて{NL}　います。』{BP}{f5}この円盤はもう使うひつようは{NL}ないようだ。{BP}{END}|"Disc already used."{BP}{f5}I don't need to use this disc{NL}again.{BP}{END}
||『１階から４階までのエレベーター{NL}　の使用を許可します。』{NL}{BP}{f5}この石盤で１階から４階まで{NL}エレベーターを使えるように{NL}なったようだ！{BP}{END}|"Card updated."{BP}{f5}Card can now take the lift to{NL}floors 1-4!{BP}{END}
||『この石盤のここでの許可はすでに{NL}　おりています。』{BP}{f5}この石盤はもうここで使っていたん{NL}だっけ。{BP}{END}|"Card already used"{BP}{f5}I already used the card here{ELLIPSIS}{BP}{END}
||『この石盤はここでは使用{NL}　できません。』{NL}{BP}{f5}この石盤はここでは使えない{NL}ようだ…{BP}{END}|"Cannot use card here."{BP}{f5}It's the wrong card{ELLIPSIS}{BP}{END}
||『この円盤はここでは使用{NL}　できません。』{BP}{f5}この円盤はここでは使えない{NL}ようだ…{BP}{END}|"Cannot use disc here."{BP}{f5}It's the wrong disc{ELLIPSIS}{BP}{END}
||『この円盤はすでに使用されて{NL}　います。』{BP}{f5}この円盤はもう使うひつようは{NL}ないようだ。{BP}{END}|"Disc already used."{BP}{f5}I don't need to use this disc{NL}again.{BP}{END}
0x63dcb8|11|『注意！』{NL}解除コードを持たない者の{NL}入室を堅く禁じます。{BP}{END}|WARNING!{NL}No entry without the code.{BP}{END}
||石盤や円盤をセットして{NL}使う機械のようだ…{BP}{END}|It's a machine to read discs andcards{ELLIPSIS}{BP}{END}
||『電子ロックを解除します。』{BP}{f5}となりの金庫の電子ロックが{NL}解除されたみたいだぞ！{BP}{END}|"Lock opened."{BP}{f5}The electronic lock on the safe{NL}is open now!{BP}{END}
||『解除コード確認処理を開始{NL}　します。　機密保持のため、{NL}　扉を閉めます。』{BP}{END}|"Verifying code, closing door{NL}for privacy."{BP}{END}
||『扉を閉めることができません。{NL}　解除コード確認処理を中止{NL}　します。』{BP}{END}|"Door jammed, code verification{NL}aborted."{BP}{END}
||金庫だ。{NL}電子ロックされているので{NL}開かない…{BP}{END}|It's a locked electronic safe{ELLIPSIS}{BP}{END}
||{ITEM:ff}を手に入れた！{BP}{END}|Found {ITEM:ff}!{BP}{END}
||金庫の中はからっぽだ…{BP}{END}|The safe is empty{ELLIPSIS}{BP}{END}
||『この石盤はここでは使用{NL}　できません。』{NL}{BP}{f5}この石盤はここでは使えない{NL}ようだ…{BP}{END}|"Cannot use card here."{BP}{f5}It's the wrong card{ELLIPSIS}{BP}{END}
||『この円盤はここでは使用{NL}　できません。』{BP}{f5}この円盤はここでは使えない{NL}ようだ…{BP}{END}|"Cannot use disc here."{BP}{f5}It's the wrong disc{ELLIPSIS}{BP}{END}
||『この円盤はすでに使用されて{NL}　います。』{BP}{f5}この円盤はもう使うひつようは{NL}ないようだ。{BP}{END}|"Disc already used."{BP}{f5}I don't need to use this disc{NL}again.{BP}{END}
0x6584b8|23|命の泉からわき出る{NL}命の水を飲んだ！{BP}{f5}持っていた{ITEM:00}に命の水が{NL}注ぎ込まれた！{BP}{END}|You drank from the life spring!{NL}All {ITEM:00}{COLOUR:BLUE}s{COLOUR:WHITE} filled!{BP}{END}
||命の泉からわき出る{NL}命の水を飲んだ！{BP}{END}|You drank from the life spring!{BP}{END}
||命の泉がかれてしまっている。{NL}命の泉からわき出る{NL}命の水を飲めば、{NL}元気がでるのに…{BP}{f5}{ITEM:45}を使えば、命の泉を{NL}利用できるようになるぞ。{BP}{f5}{ITEM:45}はモンスターが{NL}持っている。{BP}{END}|The life spring could heal me ifit wasn't dry{ELLIPSIS}{BP}{f5}Foes drop {ITEM:45}{COLOUR:BLUE}s{COLOUR:WHITE} that fill{NL}springs.{BP}{END}
||壁に鍵穴がある…{BP}{END}|It's a keyhole{ELLIPSIS}{BP}{END}
||扉には鍵がかかっている…{BP}{f5}カーラが捕らえられている。{NL}早く助けなければ！{BP}{END}|The cell is locked{ELLIPSIS}{BP}{f5}Carla is trapped, I have to{NL}rescue her quickly!{BP}{END}
||しまった、これは罠だ！{BP}{END}|Darn, a trap!{BP}{END}
||ここにいたカーラはニセモノ{NL}だったようだ…{BP}{END}|The fake Carla was a decoy{ELLIPSIS}{BP}{END}
||ここに置いてあったアイドルは{NL}もう手に入れたぞ。{BP}{END}|I already got the idol.{BP}{END}
