||{f5}{DELAY:00}{COLOUR:WHITE}悪魔の塔　１階{END}|{f5}{DELAY:00}{COLOUR:WHITE}Demon Tower 1F{END}
||{f5}{DELAY:00}{COLOUR:WHITE}悪魔の塔　２階{END}|{f5}{DELAY:00}{COLOUR:WHITE}Demon Tower 2F{END}
||{f5}{DELAY:00}{COLOUR:WHITE}悪魔の塔　３階{END}|{f5}{DELAY:00}{COLOUR:WHITE}Demon Tower 3F{END}
||{f5}{DELAY:00}{COLOUR:WHITE}悪魔の塔　４階{END}|{f5}{DELAY:00}{COLOUR:WHITE}Demon Tower 4F{END}
||{f5}{DELAY:00}{COLOUR:WHITE}悪魔の塔　１１階{END}|{f5}{DELAY:00}{COLOUR:WHITE}Demon Tower 11F{END}
||{f5}{DELAY:00}{COLOUR:WHITE}悪魔の塔　２２階{END}|{f5}{DELAY:00}{COLOUR:WHITE}Demon Tower 22F{END}
||{f5}{DELAY:00}{COLOUR:WHITE}悪魔の塔　３３階{END}|{f5}{DELAY:00}{COLOUR:WHITE}Demon Tower 33F{END}
||{f5}{DELAY:00}{COLOUR:WHITE}悪魔の塔　４４階{END}|{f5}{DELAY:00}{COLOUR:WHITE}Demon Tower 44F{END}
||{f5}{DELAY:00}{COLOUR:WHITE}悪魔の塔　屋上{END}|{f5}{DELAY:00}{COLOUR:WHITE}Demon Tower Top{END}
0x175260|238|{f5}{END}|{f5}{END}
||{f5}{DELAY:00}{COLOUR:WHITE}操作方法を表示します。{NL}{NL}{NL}{COLOUR:BLUE}Ｘボタン{COLOUR:YELLOW}で、この画面を閉じます。{END}|{f5}{DELAY:00}{COLOUR:WHITE}INSTRUCTIONS{NL}{COLOUR:YELLOW}{BUTTON:X} to exit.{END}
||{f5}{DELAY:00}{COLOUR:WHITE}手に入れたファイルを調べます。{NL}{NL}{NL}{COLOUR:BLUE}Ｘボタン{COLOUR:YELLOW}で、この画面を閉じます。{END}|{f5}{DELAY:00}{COLOUR:WHITE}VIEW FILES{NL}{COLOUR:YELLOW}{BUTTON:X} to exit.{END}
||{f5}{DELAY:00}{COLOUR:WHITE}オプションの設定を行います。{NL}{NL}{NL}{COLOUR:BLUE}Ｘボタン{COLOUR:YELLOW}で、この画面を閉じます。{END}|{f5}{DELAY:00}{COLOUR:WHITE}OPTIONS{NL}{COLOUR:YELLOW}{BUTTON:X} to exit.{END}
||{f5}{DELAY:00}{COLOUR:WHITE}データのセーブやロード、整理を{NL}行います。{NL}{NL}{COLOUR:BLUE}Ｘボタン{COLOUR:YELLOW}で、この画面を閉じます。{END}|{f5}{DELAY:00}{COLOUR:WHITE}LOAD & SAVE{NL}{COLOUR:YELLOW}{BUTTON:X} to exit.{END}
||{f5}{DELAY:00}{COLOUR:WHITE}すでに手に何か持っているぞ。{END}|{f5}{DELAY:00}{COLOUR:WHITE}You're already holding{NL}something.{END}
||{f5}{DELAY:00}{COLOUR:WHITE}現在何も手に持っていません。{END}|{f5}{DELAY:00}{COLOUR:WHITE}You're holding nothing.{END}
||{f5}{DELAY:00}{COLOUR:WHITE}今は手が空いていない…{END}|{f5}{DELAY:00}{COLOUR:WHITE}You're not free{ELLIPSIS}{END}
||{f5}{DELAY:00}{COLOUR:WHITE}爆弾が使えるのは一度に１コだけ{NL}だぞ。{END}|{f5}{DELAY:00}{COLOUR:WHITE}You can only use one bomb at a{NL}time.{END}
||{f5}{DELAY:00}{NL}　　　　　　{ITEM:00}{END}|{f5}{DELAY:00}{NL}      {ITEM:00}{END}
||{f5}{DELAY:00}{NL}　　　　　　{ITEM:01}{END}|{f5}{DELAY:00}{NL}      {ITEM:01}{END}
||{f5}{DELAY:00}{NL}　　　　　　{ITEM:02}{END}|{f5}{DELAY:00}{NL}      {ITEM:02}{END}
||{f5}{DELAY:00}{NL}　　　　　　{ITEM:03}{END}|{f5}{DELAY:00}{NL}      {ITEM:03}{END}
||{f5}{DELAY:00}{NL}　　　　　　{ITEM:04}{END}|{f5}{DELAY:00}{NL}      {ITEM:04}{END}
||{f5}{DELAY:00}{NL}　　　　　　　{ITEM:05}{END}|{f5}{DELAY:00}{NL}       {ITEM:05}{END}
||{f5}{DELAY:00}{NL}　　　　　{ITEM:06}{END}|{f5}{DELAY:00}{NL}     {ITEM:06}{END}
||{f5}{DELAY:00}{NL}　　　　　　{ITEM:07}{END}|{f5}{DELAY:00}{NL}      {ITEM:07}{END}
||{f5}{DELAY:00}{NL}　　　　　　{ITEM:08}{END}|{f5}{DELAY:00}{NL}      {ITEM:08}{END}
||{f5}{DELAY:00}{NL}　　　　{ITEM:09}{END}|{f5}{DELAY:00}{NL}    {ITEM:09}{END}
||{f5}{DELAY:00}{NL}　　　　　　　{ITEM:0a}{END}|{f5}{DELAY:00}{NL}       {ITEM:0a}{END}
||{f5}{DELAY:00}{NL}　　　　　　{ITEM:0b}{END}|{f5}{DELAY:00}{NL}      {ITEM:0b}{END}
||{f5}{DELAY:00}{NL}　{ITEM:0c}{END}|{f5}{DELAY:00}{NL} {ITEM:0c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:0d}{END}|{f5}{DELAY:00}{NL} {ITEM:0c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:0e}{END}|{f5}{DELAY:00}{NL} {ITEM:0c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:0f}{END}|{f5}{DELAY:00}{NL} {ITEM:0c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:10}{END}|{f5}{DELAY:00}{NL} {ITEM:0c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:11}{END}|{f5}{DELAY:00}{NL} {ITEM:0c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:12}{END}|{f5}{DELAY:00}{NL} {ITEM:0c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:13}{END}|{f5}{DELAY:00}{NL} {ITEM:0c}{END}
||{f5}{DELAY:00}{NL}　　　　　　{ITEM:14}{END}|{f5}{DELAY:00}{NL}      {ITEM:14}{END}
||{f5}{DELAY:00}{NL}　　　　　　{ITEM:15}{END}|{f5}{DELAY:00}{NL}      {ITEM:15}{END}
||{f5}{DELAY:00}{NL}　　　　　{ITEM:16}{END}|{f5}{DELAY:00}{NL}     {ITEM:16}{END}
||{f5}{DELAY:00}{NL}　　　　　　{ITEM:17}{END}|{f5}{DELAY:00}{NL}      {ITEM:17}{END}
||{f5}{DELAY:00}{NL}　　　　　{ITEM:18}{END}|{f5}{DELAY:00}{NL}     {ITEM:18}{END}
||{f5}{DELAY:00}{NL}　　　　　　{ITEM:19}{END}|{f5}{DELAY:00}{NL}      {ITEM:19}{END}
||{f5}{DELAY:00}{NL}　　　　　　{ITEM:1a}{END}|{f5}{DELAY:00}{NL}      {ITEM:1a}{END}
||{f5}{DELAY:00}{NL}　　　　　　{ITEM:1b}{END}|{f5}{DELAY:00}{NL}      {ITEM:1b}{END}
||{f5}{DELAY:00}{NL}　　　　　　{ITEM:1c}{END}|{f5}{DELAY:00}{NL}      {ITEM:1c}{END}
||{f5}{DELAY:00}{NL}　　　　　　{ITEM:1d}{END}|{f5}{DELAY:00}{NL}      {ITEM:1d}{END}
||{f5}{DELAY:00}{NL}　　　　　　{ITEM:1e}{END}|{f5}{DELAY:00}{NL}      {ITEM:1e}{END}
||{f5}{DELAY:00}{NL}　　　{ITEM:1f}{END}|{f5}{DELAY:00}{NL}   {ITEM:1f}{END}
||{f5}{DELAY:00}{NL}　　　　　　{ITEM:20}{END}|{f5}{DELAY:00}{NL}      {ITEM:20}{END}
||{f5}{DELAY:00}{NL}　　　　　{ITEM:21}{END}|{f5}{DELAY:00}{NL}     {ITEM:21}{END}
||{f5}{DELAY:00}{NL}　　　　{ITEM:22}{END}|{f5}{DELAY:00}{NL}    {ITEM:22}{END}
||{f5}{DELAY:00}{NL}　　　　{ITEM:23}{END}|{f5}{DELAY:00}{NL}    {ITEM:23}{END}
||{f5}{DELAY:00}{NL}　　　　　　　{ITEM:24}{END}|{f5}{DELAY:00}{NL}       {ITEM:24}{END}
||{f5}{DELAY:00}{NL}　　　{ITEM:25}{END}|{f5}{DELAY:00}{NL}   {ITEM:25}{END}
||{f5}{DELAY:00}{NL}　　　　　　{ITEM:26}{END}|{f5}{DELAY:00}{NL}      {ITEM:26}{END}
||{f5}{DELAY:00}{NL}　　　　{ITEM:27}{END}|{f5}{DELAY:00}{NL}    {ITEM:27}{END}
||{f5}{DELAY:00}{NL}　　　　{ITEM:28}{END}|{f5}{DELAY:00}{NL}    {ITEM:28}{END}
||{f5}{DELAY:00}{NL}　　　{ITEM:29}{END}|{f5}{DELAY:00}{NL}   {ITEM:29}{END}
||{f5}{DELAY:00}{NL}　　　{ITEM:2a}{END}|{f5}{DELAY:00}{NL}   {ITEM:2a}{END}
||{f5}{DELAY:00}{NL}　　　　{ITEM:2b}{END}|{f5}{DELAY:00}{NL}    {ITEM:2b}{END}
||{f5}{DELAY:00}{NL}　　　　　　{ITEM:2c}{END}|{f5}{DELAY:00}{NL}      {ITEM:2c}{END}
||{f5}{DELAY:00}{NL}　　　{ITEM:2d}{END}|{f5}{DELAY:00}{NL}   {ITEM:2d}{END}
||{f5}{DELAY:00}{NL}　{ITEM:2e}{END}|{f5}{DELAY:00}{NL} {ITEM:2e}{END}
||{f5}{DELAY:00}{NL}　{ITEM:2f}{END}|{f5}{DELAY:00}{NL} {ITEM:2e}{END}
||{f5}{DELAY:00}{NL}　{ITEM:30}{END}|{f5}{DELAY:00}{NL} {ITEM:2e}{END}
||{f5}{DELAY:00}{NL}　{ITEM:31}{END}|{f5}{DELAY:00}{NL} {ITEM:2e}{END}
||{f5}{DELAY:00}{NL}　{ITEM:32}{END}|{f5}{DELAY:00}{NL} {ITEM:2e}{END}
||{f5}{DELAY:00}{NL}　{ITEM:33}{END}|{f5}{DELAY:00}{NL} {ITEM:2e}{END}
||{f5}{DELAY:00}{NL}　{ITEM:34}{END}|{f5}{DELAY:00}{NL} {ITEM:2e}{END}
||{f5}{DELAY:00}{NL}　{ITEM:35}{END}|{f5}{DELAY:00}{NL} {ITEM:2e}{END}
||{f5}{DELAY:00}{NL}　{ITEM:36}{END}|{f5}{DELAY:00}{NL} {ITEM:2e}{END}
||{f5}{DELAY:00}{NL}　{ITEM:37}{END}|{f5}{DELAY:00}{NL} {ITEM:2e}{END}
||{f5}{DELAY:00}{NL}　{ITEM:38}{END}|{f5}{DELAY:00}{NL} {ITEM:2e}{END}
||{f5}{DELAY:00}{NL}　{ITEM:39}{END}|{f5}{DELAY:00}{NL} {ITEM:2e}{END}
||{f5}{DELAY:00}{NL}　{ITEM:3a}{END}|{f5}{DELAY:00}{NL} {ITEM:2e}{END}
||{f5}{DELAY:00}{NL}　{ITEM:3b}{END}|{f5}{DELAY:00}{NL} {ITEM:2e}{END}
||{f5}{DELAY:00}{NL}　　　　{ITEM:3c}{END}|{f5}{DELAY:00}{NL}    {ITEM:3c}{END}
||{f5}{DELAY:00}{NL}　　　　{ITEM:3d}{END}|{f5}{DELAY:00}{NL}    {ITEM:3d}{END}
||{f5}{DELAY:00}{NL}　　　　{ITEM:3e}{END}|{f5}{DELAY:00}{NL}    {ITEM:3e}{END}
||{f5}{DELAY:00}{NL}　　　　{ITEM:3f}{END}|{f5}{DELAY:00}{NL}    {ITEM:3f}{END}
||{f5}{DELAY:00}{NL}　　　　{ITEM:40}{END}|{f5}{DELAY:00}{NL}    {ITEM:40}{END}
||{f5}{DELAY:00}{NL}　　　　{ITEM:41}{END}|{f5}{DELAY:00}{NL}    {ITEM:41}{END}
||{f5}{DELAY:00}{NL}　　　　{ITEM:42}{END}|{f5}{DELAY:00}{NL}    {ITEM:42}{END}
||{f5}{DELAY:00}{NL}　　　　　　{ITEM:43}{END}|{f5}{DELAY:00}{NL}      {ITEM:43}{END}
||{f5}{DELAY:00}{NL}　　　　{ITEM:44}{END}|{f5}{DELAY:00}{NL}    {ITEM:44}{END}
||{f5}{DELAY:00}{NL}　　　　　　{ITEM:45}{END}|{f5}{DELAY:00}{NL}      {ITEM:45}{END}
||{f5}{DELAY:00}{NL}　{ITEM:46}{END}|{f5}{DELAY:00}{NL} {ITEM:46}{END}
||{f5}{DELAY:00}{NL}　{ITEM:47}{END}|{f5}{DELAY:00}{NL} {ITEM:46}{END}
||{f5}{DELAY:00}{NL}　{ITEM:48}{END}|{f5}{DELAY:00}{NL} {ITEM:46}{END}
||{f5}{DELAY:00}{NL}　{ITEM:49}{END}|{f5}{DELAY:00}{NL} {ITEM:46}{END}
||{f5}{DELAY:00}{NL}　{ITEM:4a}{END}|{f5}{DELAY:00}{NL} {ITEM:46}{END}
||{f5}{DELAY:00}{NL}　{ITEM:4b}{END}|{f5}{DELAY:00}{NL} {ITEM:46}{END}
||{f5}{DELAY:00}{NL}　{ITEM:4c}{END}|{f5}{DELAY:00}{NL} {ITEM:46}{END}
||{f5}{DELAY:00}{NL}　{ITEM:4d}{END}|{f5}{DELAY:00}{NL} {ITEM:46}{END}
||{f5}{DELAY:00}{NL}　{ITEM:4e}{END}|{f5}{DELAY:00}{NL} {ITEM:46}{END}
||{f5}{DELAY:00}{NL}　{ITEM:4f}{END}|{f5}{DELAY:00}{NL} {ITEM:46}{END}
||{f5}{DELAY:00}{NL}　　　　　　　{ITEM:50}{END}|{f5}{DELAY:00}{NL}       {ITEM:50}{END}
||{f5}{DELAY:00}{NL}　　　　　　{ITEM:51}{END}|{f5}{DELAY:00}{NL}      {ITEM:51}{END}
||{f5}{DELAY:00}{NL}　　　　　　{ITEM:52}{END}|{f5}{DELAY:00}{NL}      {ITEM:52}{END}
||{f5}{DELAY:00}{NL}　　　　　{ITEM:53}{END}|{f5}{DELAY:00}{NL}     {ITEM:53}{END}
||{f5}{DELAY:00}{NL}　　　　{ITEM:54}{END}|{f5}{DELAY:00}{NL}    {ITEM:54}{END}
||{f5}{DELAY:00}{NL}　　　　{ITEM:55}{END}|{f5}{DELAY:00}{NL}    {ITEM:55}{END}
||{f5}{DELAY:00}{NL}　　　　{ITEM:56}{END}|{f5}{DELAY:00}{NL}    {ITEM:56}{END}
||{f5}{DELAY:00}{NL}　　　　{ITEM:57}{END}|{f5}{DELAY:00}{NL}    {ITEM:57}{END}
||{f5}{DELAY:00}{NL}　　　　{ITEM:58}{END}|{f5}{DELAY:00}{NL}    {ITEM:58}{END}
||{f5}{DELAY:00}{NL}　　　　　　{ITEM:59}{END}|{f5}{DELAY:00}{NL}      {ITEM:59}{END}
||{f5}{DELAY:00}{NL}　　　　　　{ITEM:5a}{END}|{f5}{DELAY:00}{NL}      {ITEM:5a}{END}
||{f5}{DELAY:00}{NL}　　　{ITEM:5b}{END}|{f5}{DELAY:00}{NL}   {ITEM:5b}{END}
||{f5}{DELAY:00}{NL}　{ITEM:5c}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:5d}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:5e}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:5f}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:60}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:61}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:62}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:63}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:64}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:65}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:66}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:67}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:68}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:69}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:6a}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:6b}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:6c}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:6d}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:6e}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:6f}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:70}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:71}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:72}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:73}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:74}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:75}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:76}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:77}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:78}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:79}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:7a}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:7b}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:7c}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:7d}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:7e}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{NL}　{ITEM:7f}{END}|{f5}{DELAY:00}{NL} {ITEM:5c}{END}
||{f5}{DELAY:00}{ITEM:00}{NL}{NL}{COLOUR:WHITE}小さなボトルだ。　命の水を入れて{NL}使おう。　全部で５つあるぞ。{END}|{f5}{DELAY:00}{ITEM:00}{NL}{COLOUR:WHITE}Fill it with life water. There'sonly 5.{END}
||{f5}{DELAY:00}{ITEM:00}{NL}{NL}{COLOUR:WHITE}小さなボトルだ。　中に命の水が{NL}少しだけ残っている。{END}|{f5}{DELAY:00}{ITEM:00}{NL}{COLOUR:WHITE}Has a little life water in it.{END}
||{f5}{DELAY:00}{ITEM:00}{NL}{NL}{COLOUR:WHITE}小さなボトルだ。　中に命の水が{NL}まあまあ残っている。{END}|{f5}{DELAY:00}{ITEM:00}{NL}{COLOUR:WHITE}Half-full of life water.{END}
||{f5}{DELAY:00}{ITEM:00}{NL}{NL}{COLOUR:WHITE}小さなボトルだ。　中に命の水が{NL}たくさん残っている。{END}|{f5}{DELAY:00}{ITEM:00}{NL}{COLOUR:WHITE}It's full of life water.{END}
||{f5}{END}|{f5}{END}
||{f5}{DELAY:00}{ITEM:05}{NL}{NL}{COLOUR:WHITE}拾い集めた小さな石だ。{NL}堅いモンスターには効かないぞ。{END}|{f5}{DELAY:00}{ITEM:05}{NL}{COLOUR:WHITE}Useless against strong foes.{END}
||{f5}{DELAY:00}{ITEM:06}{NL}{NL}{COLOUR:WHITE}小さくて堅い鉄の玉だ。{NL}パチンコの弾に使えるぞ。{END}|{f5}{DELAY:00}{ITEM:06}{NL}{COLOUR:WHITE}Iron ammo for the slingshot.{END}
||{f5}{DELAY:00}{ITEM:07}{NL}{NL}{COLOUR:WHITE}ぶつけると破裂する水晶の玉だ。{NL}パチンコの弾に使えるぞ。{END}|{f5}{DELAY:00}{ITEM:07}{NL}{COLOUR:WHITE}Glass ammo for the slingshot.{NL}Shatters on impact.{END}
||{f5}{DELAY:00}{ITEM:08}{NL}{NL}{COLOUR:WHITE}威力抜群の小さな爆弾だ。{NL}パチンコの弾に使えるぞ。{END}|{f5}{DELAY:00}{ITEM:08}{NL}{COLOUR:WHITE}Small but powerful ammo for the{NL}slingshot.{END}
||{f5}{DELAY:00}{ITEM:09}{NL}{NL}{COLOUR:WHITE}トゲのついた宝石だ。{NL}パチンコの弾に使えるぞ。{END}|{f5}{DELAY:00}{ITEM:09}{NL}{COLOUR:WHITE}Spiky gems. Ammo for the{NL}slingshot.{END}
||{f5}{DELAY:00}{ITEM:0a}{NL}{NL}{COLOUR:WHITE}投げて何かにぶつけたり、地面に{NL}置いて３つ数えると爆発するぞ。{END}|{f5}{DELAY:00}{ITEM:0a}{NL}{COLOUR:WHITE}Explode on impact, or 3 seconds{NL}after being dropped.{END}
||{f5}{DELAY:00}{ITEM:0b}{NL}{NL}{COLOUR:WHITE}毒を消し去る効果のある薬だ。{NL}毒をうけたら飲んでみよう。{END}|{f5}{DELAY:00}{ITEM:0b}{NL}{COLOUR:WHITE}Cure poison.{END}
||{f5}{END}|{f5}{END}
||{f5}{END}|{f5}{END}
||{f5}{END}|{f5}{END}
||{f5}{END}|{f5}{END}
||{f5}{END}|{f5}{END}
||{f5}{END}|{f5}{END}
||{f5}{END}|{f5}{END}
||{f5}{END}|{f5}{END}
||{f5}{DELAY:00}{ITEM:14}{NL}{NL}{COLOUR:WHITE}古い形のさびた鍵だ。{END}|{f5}{DELAY:00}{ITEM:14}{NL}{COLOUR:WHITE}A rusty old key.{END}
||{f5}{DELAY:00}{ITEM:15}{NL}{NL}{COLOUR:WHITE}遺跡で見つけた赤い色の石盤だ。{END}|{f5}{DELAY:00}{ITEM:15}{NL}{COLOUR:WHITE}A tile found at the ruins.{END}
||{f5}{DELAY:00}{ITEM:16}{NL}{NL}{COLOUR:WHITE}遺跡で見つけた黄色い石盤だ。{END}|{f5}{DELAY:00}{ITEM:16}{NL}{COLOUR:WHITE}A tile found at the ruins.{END}
||{f5}{DELAY:00}{ITEM:17}{NL}{NL}{COLOUR:WHITE}遺跡で見つけた青い色の石盤だ。{END}|{f5}{DELAY:00}{ITEM:17}{NL}{COLOUR:WHITE}A tile found at the ruins.{END}
||{f5}{DELAY:00}{ITEM:18}{NL}{NL}{COLOUR:WHITE}遺跡で見つけた緑色の石盤だ。{END}|{f5}{DELAY:00}{ITEM:18}{NL}{COLOUR:WHITE}A tile found at the ruins.{END}
||{f5}{DELAY:00}{ITEM:19}{NL}{NL}{COLOUR:WHITE}青銅でできた扉の鍵だ。{END}|{f5}{DELAY:00}{ITEM:19}{NL}{COLOUR:WHITE}A key to a bronze door.{END}
||{f5}{DELAY:00}{ITEM:1a}{NL}{NL}{COLOUR:WHITE}きれいな石で作られた赤い目玉だ。{END}|{f5}{DELAY:00}{ITEM:1a}{NL}{COLOUR:WHITE}A red eyeball made of a pretty{NL}stone.{END}
||{f5}{DELAY:00}{ITEM:1b}{NL}{NL}{COLOUR:WHITE}きれいな石で作られた青い目玉だ。{END}|{f5}{DELAY:00}{ITEM:1b}{NL}{COLOUR:WHITE}A blue eyeball made of a pretty{NL}stone.{END}
||{f5}{DELAY:00}{ITEM:1c}{NL}{NL}{COLOUR:WHITE}何かの機械に取り付けて使う、{NL}予備用のヒューズだ。{END}|{f5}{DELAY:00}{ITEM:1c}{NL}{COLOUR:WHITE}A spare fuse for some sort of{NL}machine.{END}
||{f5}{DELAY:00}{ITEM:1d}{NL}{NL}{COLOUR:WHITE}鉄でできた扉の鍵だ。{END}|{f5}{DELAY:00}{ITEM:1d}{NL}{COLOUR:WHITE}A key to an iron door.{END}
||{f5}{DELAY:00}{ITEM:1e}{NL}{NL}{COLOUR:WHITE}怪物が持っていた扉の鍵だ。{END}|{f5}{DELAY:00}{ITEM:1e}{NL}{COLOUR:WHITE}Taken from a monster.{END}
||{f5}{DELAY:00}{ITEM:1f}{NL}{NL}{COLOUR:WHITE}トロッコ発着所の扉の鍵だ。{END}|{f5}{DELAY:00}{ITEM:1f}{NL}{COLOUR:WHITE}A key to the minecart station.{END}
||{f5}{DELAY:00}{ITEM:20}{NL}{NL}{COLOUR:WHITE}巨人の姿がかたどられた像だ。{END}|{f5}{DELAY:00}{ITEM:20}{NL}{COLOUR:WHITE}A statue of a giant.{END}
||{f5}{DELAY:00}{ITEM:21}{NL}{NL}{COLOUR:WHITE}絵の間の扉の鍵だ。{END}|{f5}{DELAY:00}{ITEM:21}{NL}{COLOUR:WHITE}A key to a room with a mural.{END}
||{f5}{DELAY:00}{ITEM:22}{NL}{NL}{COLOUR:WHITE}グディア族の乙女の顔が彫り込まれ{NL}たレリーフだ。{END}|{f5}{DELAY:00}{ITEM:22}{NL}{COLOUR:WHITE}A carved effigy of a Gudian maid.{END}
||{f5}{DELAY:00}{ITEM:23}{NL}{NL}{COLOUR:WHITE}グディア族の青年の顔が彫り込まれ{NL}たレリーフだ。{END}|{f5}{DELAY:00}{ITEM:23}{NL}{COLOUR:WHITE}A carved effigy of a young{NL}Gudian man.{END}
||{f5}{DELAY:00}{ITEM:24}{NL}{NL}{COLOUR:WHITE}何かの機械に取り付けて使う、{NL}小さな基板だ。{END}|{f5}{DELAY:00}{ITEM:24}{NL}{COLOUR:WHITE}A small circuit board for some{NL}sort of machine.{END}
||{f5}{DELAY:00}{ITEM:25}{NL}{NL}{COLOUR:WHITE}シールド保管庫の扉の鍵だ。{END}|{f5}{DELAY:00}{ITEM:25}{NL}{COLOUR:WHITE}A key to the shield storage{NL}room.{END}
||{f5}{DELAY:00}{ITEM:26}{NL}{NL}{COLOUR:WHITE}金でできた扉の鍵だ。{END}|{f5}{DELAY:00}{ITEM:26}{NL}{COLOUR:WHITE}A key to a gold door.{END}
||{f5}{DELAY:00}{ITEM:27}{NL}{NL}{COLOUR:WHITE}秘密のデータを書き込める石盤だ。{NL}表面に『光』と書かれている。{END}|{f5}{DELAY:00}{ITEM:27}{NL}{COLOUR:WHITE}Used to activate lifts.{NL}It says "Basic".{END}
||{f5}{DELAY:00}{ITEM:28}{NL}{NL}{COLOUR:WHITE}秘密のデータを書き込める石盤だ。{NL}表面に『閣』と書かれている。{END}|{f5}{DELAY:00}{ITEM:28}{NL}{COLOUR:WHITE}Used to activate lifts.{NL}It says "Special".{END}
||{f5}{DELAY:00}{ITEM:29}{NL}{NL}{COLOUR:WHITE}小さな円盤だ。{NL}表面に『３階』と書かれている。{END}|{f5}{DELAY:00}{ITEM:29}{NL}{COLOUR:WHITE}A small disc that says{NL}"3rd floor".{END}
||{f5}{DELAY:00}{ITEM:2a}{NL}{NL}{COLOUR:WHITE}小さな円盤だ。{NL}表面に『２階』と書かれている。{END}|{f5}{DELAY:00}{ITEM:2a}{NL}{COLOUR:WHITE}A small disc that says{NL}"2nd floor".{END}
